"intercept","eqid","statid","M","VS","Rrup","Rjb","eq","stat","M_stat","VS_gmean"
1,1064,100551,4.19,308,405.37,405.28,108,1030,4.28892857142857,308
1,1064,3067,4.19,335.4,77.38,76.66,108,1203,3.96129032258065,335.4
1,1064,100182,4.19,760,197.58,197.39,108,1103,4.2768085106383,760
1,1064,3070,4.19,244,62.47,61.57,108,963,4.07387096774194,244
1,1064,100198,4.19,956,171.74,171.52,108,964,4.3348275862069,956
1,1064,100121,4.19,760,112.7,112.21,108,965,4.04605263157895,760
1,1064,100308,4.19,419,53.93,53.24,108,1104,4.32631578947368,419
1,1064,100263,4.19,297,306.29,306.11,108,1022,4.43074074074074,297
1,1064,100460,4.19,414.8,109.74,109.24,108,968,4.10796610169491,414.798474523911
1,1064,100275,4.19,416.5,174.53,174.21,108,1106,4.10923076923077,416.500307685034
1,1064,100562,4.19,639.7,124.32,123.87,108,969,3.97549019607843,639.702352871942
1,1064,100426,4.19,388.7,78.06,77.35,108,971,4.13877192982456,388.699298228193
1,1064,3077,4.19,418,64.81,63.95,108,1205,4.05666666666667,418
1,1064,100200,4.19,763,90.02,89.49,108,1024,4.06561403508772,763
1,1064,100386,4.19,346,66.63,65.99,108,973,4.00428571428571,346
1,1064,100431,4.19,699,94.62,94.04,108,975,4.1208064516129,699
1,1064,100127,4.19,704.1,80.94,80.26,108,977,4.07776119402985,704.1
1,1064,100184,4.19,372,59.21,58.57,108,980,4.14180327868852,372
1,1064,100545,4.19,360,62.31,61.41,108,1206,3.99604651162791,360
1,1064,100279,4.19,278.6,118.96,118.5,108,981,4.16574468085106,278.601702010679
1,1064,100129,4.19,355.9,64.18,63.31,108,982,4.078375,355.897749912277
1,1064,100341,4.19,253,143.28,143.01,108,1253,4.01588235294118,253
1,1064,3084,4.19,393,39.69,38.27,108,1207,4.00862068965517,393
1,1064,100286,4.19,313,259.95,259.73,108,1115,4.533,313
1,1064,100296,4.19,439,176.87,176.56,108,1208,4.18125,439
1,1064,100340,4.19,351.2,210.56,210.3,108,986,4.4892,351.201599958088
1,1064,100268,4.19,356,178.76,178.55,108,987,4.4603125,356
1,1064,100269,4.19,482,174.75,174.53,108,1013,4.27382978723404,482
1,1064,3088,4.19,499,58.61,57.69,108,1245,3.9196875,499
1,1064,100549,4.19,225,306.58,306.4,108,989,4.40461538461538,225
1,1064,100335,4.19,377.6,153.24,152.88,108,990,4.16435897435897,377.601025615257
1,1064,100422,4.19,750.3,169.08,168.75,108,994,4.1619298245614,750.298245557628
1,1064,100132,4.19,489.6,215.18,214.93,108,995,4.15052631578947,489.600526305323
1,1064,3092,4.19,698.7,37.62,36.12,108,868,4.07486842105263,698.700526308455
1,1064,100400,4.19,503,184.02,183.79,108,997,4.2086,503
1,1064,100373,4.19,440,288.02,287.83,108,998,4.39730769230769,440
1,1064,100395,4.19,586,76.9,76.17,108,999,4.10125,586
1,1064,100133,4.19,895,177.29,176.97,108,1001,4.21054545454545,895
1,1064,100410,4.19,819,146.14,145.88,108,1117,4.25309523809524,819
1,1064,100283,4.19,405,117.71,117.24,108,1006,4.07571428571429,405
1,1064,100205,4.19,374.5,50.34,49.34,108,1008,4.11833333333333,374.5
1,1064,100134,4.19,402,176.27,175.99,108,1119,4.29538461538462,402
1,1064,100135,4.19,242,205.09,204.86,108,1009,4.21064516129032,242
1,1064,100453,4.19,660,223.45,223.2,108,1120,4.35518518518519,660
1,1064,100377,4.19,342.6,109.2,108.69,108,1010,4.28702702702703,342.602162042773
1,1065,100541,4.2,347,68.83,68.36,109,909,4.17301886792453,347
1,1065,100542,4.2,511,208.63,208.47,109,911,4.05493975903614,511
1,1065,100092,4.2,500,16.66,14.59,109,915,4.17696428571429,500
1,1065,100094,4.2,461,91.15,90.8,109,919,4.1444776119403,461
1,1065,100162,4.2,652.2,117.06,116.79,109,920,3.95508771929825,652.2
1,1065,100096,4.2,927,35.37,34.44,109,922,3.967375,927
1,1065,3051,4.2,392.7,56.01,55.42,109,857,4.2415625,392.7
1,1065,100101,4.2,668.7,79.99,79.59,109,932,4.10822580645161,668.700645151954
1,1065,100106,4.2,1242,64.48,63.85,109,1095,4.18921568627451,1242
1,1065,100107,4.2,393.3,94.85,94.51,109,940,4.17576923076923,393.295384407752
1,1065,100109,4.2,559,140.83,140.6,109,943,4.01704225352113,559
1,1065,100272,4.2,644,161.36,161.11,109,1017,4.23890909090909,644
1,1065,100114,4.2,378,93.04,92.67,109,1099,4.07710144927536,378
1,1065,100178,4.2,273.3,64.38,63.88,109,953,4.33407407407407,273.301481431292
1,1065,100180,4.2,303,121.22,120.95,109,1100,4.19615384615385,303
1,1065,3067,4.2,335.4,42.01,41.24,109,1203,3.96129032258065,335.4
1,1065,100121,4.2,760,41.66,40.88,109,965,4.04605263157895,760
1,1065,100460,4.2,414.8,54.36,53.76,109,968,4.10796610169491,414.798474523911
1,1065,100275,4.2,416.5,101.79,101.47,109,1106,4.10923076923077,416.500307685034
1,1065,100426,4.2,388.7,28.82,27.67,109,971,4.13877192982456,388.699298228193
1,1065,100329,4.2,462.7,35.27,34.34,109,1111,4.18138888888889,462.698888842193
1,1065,100127,4.2,704.1,110.57,110.28,109,977,4.07776119402985,704.1
1,1065,63,4.2,282.3,76.93,76.51,109,437,4.22892857142857,282.296428277707
1,1065,100184,4.2,372,81.74,81.24,109,980,4.14180327868852,372
1,1065,100279,4.2,278.6,54.12,53.52,109,981,4.16574468085106,278.601702010679
1,1065,100129,4.2,355.9,49.23,48.57,109,982,4.078375,355.897749912277
1,1065,100393,4.2,1131,38.72,37.69,109,1112,4.22410256410256,1131
1,1065,3084,4.2,393,41.36,40.39,109,1207,4.00862068965517,393
1,1065,100422,4.2,750.3,98.2,97.87,109,994,4.1619298245614,750.298245557628
1,1065,3092,4.2,698.7,58.69,58.02,109,868,4.07486842105263,698.700526308455
1,1065,100395,4.2,586,8.34,2.19,109,999,4.10125,586
1,1065,100133,4.2,895,123.59,123.26,109,1001,4.21054545454545,895
1,1065,100410,4.2,819,196.51,196.3,109,1117,4.25309523809524,819
1,1065,100283,4.2,405,44.81,44.08,109,1006,4.07571428571429,405
1,1065,100205,4.2,374.5,36.48,35.35,109,1008,4.11833333333333,374.5
1,1065,100377,4.2,342.6,49.67,49.01,109,1010,4.28702702702703,342.602162042773
1,1065,100434,4.2,383.7,94.66,94.32,109,1011,4.17785714285714,383.699285705643
1,1065,1655,4.2,274.7,64.09,63.58,109,671,5.2,274.719999635984
1,1065,100515,4.2,402.6,13.68,10.58,109,1220,4.775,402.6
1,1065,1422,4.2,423,10.54,6.42,109,527,4.39333333333333,423
1,1065,100396,4.2,307.7,62.14,61.62,109,1440,4.2,307.7
1,1065,1215,4.2,488,16.05,13.88,109,649,4.7325,488
1,1066,100088,3.9,375,112.85,112.06,110,907,4.24095238095238,375
1,1066,100191,3.9,760,224,223.61,110,908,3.95666666666667,760
1,1066,100160,3.9,423.1,32.99,30.01,110,1014,4.38777777777778,423.101666650254
1,1066,100541,3.9,347,46.19,44.22,110,909,4.17301886792453,347
1,1066,100542,3.9,511,265.02,264.69,110,911,4.05493975903614,511
1,1066,100543,3.9,356,159.68,159.12,110,912,4.09939759036145,356
1,1066,3039,3.9,341,162.73,162.18,110,851,4.18113636363636,341
1,1066,100161,3.9,399.9,157.72,157.16,110,913,4.22,399.9
1,1066,100091,3.9,796,248,247.64,110,914,4.07057142857143,796
1,1066,100092,3.9,500,93.34,92.38,110,915,4.17696428571429,500
1,1066,3042,3.9,524,211.21,210.78,110,852,4.14322580645161,524
1,1066,3046,3.9,619,241.72,241.35,110,854,4.0915873015873,619
1,1066,100093,3.9,265.6,90.77,89.79,110,917,4.38291666666667,265.599166652286
1,1066,100544,3.9,681.2,209.07,208.65,110,1314,3.89133333333333,681.2
1,1066,100162,3.9,652.2,175.38,174.87,110,920,3.95508771929825,652.2
1,1066,100163,3.9,432,170.93,170.41,110,921,4.25391304347826,432
1,1066,100164,3.9,715,250.59,250.23,110,1093,4.33242424242424,715
1,1066,100096,3.9,927,58.85,57.32,110,922,3.967375,927
1,1066,100097,3.9,505,113.7,112.91,110,923,4.12711538461538,505
1,1066,100165,3.9,1464,183.76,183.28,110,924,4.20679245283019,1464
1,1066,100166,3.9,477,300.55,300.26,110,928,4.28589743589744,477
1,1066,100099,3.9,434.3,35.44,32.83,110,929,4.1421875,434.299687496515
1,1066,100100,3.9,396.1,197.62,197.17,110,930,4.08020408163265,396.09918363309
1,1066,100101,3.9,668.7,39.26,36.92,110,932,4.10822580645161,668.700645151954
1,1066,100105,3.9,617.5,80.83,79.72,110,936,4.205625,617.501249991144
1,1066,100533,3.9,489,128.17,127.43,110,939,4.36076923076923,489
1,1066,100107,3.9,393.3,83.97,82.9,110,940,4.17576923076923,393.295384407752
1,1066,100109,3.9,559,191.09,190.62,110,943,4.01704225352113,559
1,1066,100195,3.9,386,310.51,310.23,110,1251,4.21714285714286,386
1,1066,100111,3.9,679,195.51,195.05,110,944,4.20151515151515,679
1,1066,1592,3.9,726,216.96,216.55,110,476,4.23071428571429,726
1,1066,100274,3.9,290.2,38.43,36.03,110,945,4.726,290.195999820802
1,1066,100168,3.9,981,323.24,322.97,110,1098,4.17536585365854,981
1,1066,1795,3.9,373.1,21.42,16.75,110,734,4.61,373.093999807013
1,1066,100112,3.9,388,187.03,186.55,110,947,4.1372131147541,388
1,1066,100113,3.9,383.1,58.63,57.09,110,1018,4.58409090909091,383.098636348266
1,1066,100174,3.9,257,66.97,65.63,110,949,4.3068,257
1,1066,100176,3.9,396.3,52.39,50.66,110,950,4.36846153846154,396.303461422565
1,1066,100550,3.9,259,154.1,153.49,110,1029,4.47764705882353,259
1,1066,100114,3.9,378,71.68,70.43,110,1099,4.07710144927536,378
1,1066,100178,3.9,273.3,66.92,65.57,110,953,4.33407407407407,273.301481431292
1,1066,100179,3.9,419.2,51.7,49.85,110,954,4.195,419.200999965412
1,1066,100180,3.9,303,50.41,48.51,110,1100,4.19615384615385,303
1,1066,100197,3.9,371.3,79.64,78.51,110,1393,3.82666666666667,371.3
1,1066,100548,3.9,680.1,105.4,104.55,110,1101,4.17567567567568,680.098648600315
1,1066,573,3.9,344.7,73.22,71.99,110,239,4.76789473684211,344.704210429885
1,1066,100118,3.9,365,118.08,117.32,110,956,4.03194029850746,365
1,1066,100119,3.9,1188,240.47,240.1,110,959,4.14016666666667,1188
1,1066,100551,3.9,308,359.04,358.78,110,1030,4.28892857142857,308
1,1066,100120,3.9,355.9,29.89,26.56,110,962,4.40478260869565,355.897391203955
1,1066,100343,3.9,474,65.1,63.65,110,1031,4.38642857142857,474
1,1066,100182,3.9,760,211.86,211.44,110,1103,4.2768085106383,760
1,1066,100183,3.9,522,119.71,118.92,110,1021,4.47625,522
1,1066,100198,3.9,956,306.6,306.31,110,964,4.3348275862069,956
1,1066,100121,3.9,760,58.86,57.32,110,965,4.04605263157895,760
1,1066,100263,3.9,297,141.23,140.56,110,1022,4.43074074074074,297
1,1066,100460,3.9,414.8,84.44,83.37,110,968,4.10796610169491,414.798474523911
1,1066,100275,3.9,416.5,27.41,23.74,110,1106,4.10923076923077,416.500307685034
1,1066,100562,3.9,639.7,53.39,51.69,110,969,3.97549019607843,639.702352871942
1,1066,100124,3.9,471.9,14.96,6.75,110,970,4.37428571428571,471.901428543319
1,1066,100417,3.9,402.1,53.81,52.13,110,1108,4.30578947368421,402.097894637633
1,1066,100426,3.9,388.7,98.54,97.63,110,971,4.13877192982456,388.699298228193
1,1066,100356,3.9,384,205.87,205.41,110,972,4.29636363636364,384
1,1066,1844,3.9,528,242.75,242.36,110,759,4.01065573770492,527.977868268368
1,1066,100431,3.9,699,117.45,116.69,110,975,4.1208064516129,699
1,1066,63,3.9,282.3,24.04,20,110,437,4.22892857142857,282.296428277707
1,1066,100430,3.9,372,70.66,69.38,110,978,4.4428,371.997599910963
1,1066,100201,3.9,530,77.35,76.19,110,979,4.09762711864407,529.99966101386
1,1066,100184,3.9,372,160.01,159.45,110,980,4.14180327868852,372
1,1066,100279,3.9,278.6,66.1,64.74,110,981,4.16574468085106,278.601702010679
1,1066,100129,3.9,355.9,125.95,125.24,110,982,4.078375,355.897749912277
1,1066,100341,3.9,253,275.86,275.54,110,1253,4.01588235294118,253
1,1066,100439,3.9,485,98.45,97.49,110,984,4.4421875,485
1,1066,100070,3.9,854,108.86,107.99,110,1113,4.75230769230769,854
1,1066,100310,3.9,468.5,171.01,170.46,110,1244,4.46375,468.5
1,1066,100340,3.9,351.2,46.63,44.57,110,986,4.4892,351.201599958088
1,1066,100269,3.9,482,206.67,206.23,110,1013,4.27382978723404,482
1,1066,100549,3.9,225,159.29,158.7,110,989,4.40461538461538,225
1,1066,100335,3.9,377.6,48.03,46.14,110,990,4.16435897435897,377.601025615257
1,1066,100522,3.9,260,21.47,16.53,110,991,4.62125,260
1,1066,100278,3.9,541,151.93,151.31,110,992,4.28363636363636,541
1,1066,100422,3.9,750.3,40.03,37.74,110,994,4.1619298245614,750.298245557628
1,1066,100132,3.9,489.6,51.94,50.1,110,995,4.15052631578947,489.600526305323
1,1066,100507,3.9,229.3,80.3,79.18,110,996,4.36181818181818,229.301818109738
1,1066,3092,3.9,698.7,146.58,145.97,110,868,4.07486842105263,698.700526308455
1,1066,100373,3.9,440,123.1,122.34,110,998,4.39730769230769,440
1,1066,100395,3.9,586,89.66,88.66,110,999,4.10125,586
1,1066,100133,3.9,895,101.22,100.33,110,1001,4.21054545454545,895
1,1066,100442,3.9,332,108.72,107.85,110,1035,4.37647058823529,332
1,1066,100322,3.9,396,297.08,296.77,110,1003,4.26818181818182,396
1,1066,100280,3.9,383.1,33.99,31.11,110,1004,4.1144,383.099599994988
1,1066,100410,3.9,819,273.57,273.25,110,1117,4.25309523809524,819
1,1066,100483,3.9,277.7,55.22,53.58,110,1005,4.28625,277.697499831187
1,1066,100283,3.9,405,50.73,48.94,110,1006,4.07571428571429,405
1,1066,100055,3.9,393,164.65,164.08,110,1007,4.5828,393
1,1066,100205,3.9,374.5,122.42,121.69,110,1008,4.11833333333333,374.5
1,1066,100134,3.9,402,134.33,133.67,110,1119,4.29538461538462,402
1,1066,100135,3.9,242,326.27,326,110,1009,4.21064516129032,242
1,1066,100453,3.9,660,59.74,58.14,110,1120,4.35518518518519,660
1,1066,100377,3.9,342.6,78.32,77.17,110,1010,4.28702702702703,342.602162042773
1,1066,100434,3.9,383.7,28.55,25.24,110,1011,4.17785714285714,383.699285705643
1,1066,100398,3.9,268.8,63,61.57,110,1012,4.66928571428571,268.801428548652
1,1067,218,4.29,191.1,50.25,48.93,111,88,4.69285714285714,191.111427717186
1,1067,100542,4.29,511,78.4,77.75,111,911,4.05493975903614,511
1,1067,100543,4.29,356,135.27,134.78,111,912,4.09939759036145,356
1,1067,100092,4.29,500,178.99,178.7,111,915,4.17696428571429,500
1,1067,3042,4.29,524,96.3,95.61,111,852,4.14322580645161,524
1,1067,3057,4.29,805,75.24,74.56,111,937,3.97315789473684,805
1,1067,3073,4.29,352,42.34,40.74,111,967,4.13454545454545,352
1,1067,100385,4.29,786,51.84,50.66,111,1110,4.14028571428571,786
1,1067,3080,4.29,408.2,76.2,75.38,111,1243,4.1125,408.2
1,1067,100329,4.29,462.7,180.78,180.5,111,1111,4.18138888888889,462.698888842193
1,1067,100127,4.29,704.1,78.79,78.14,111,977,4.07776119402985,704.1
1,1067,100129,4.29,355.9,141.73,141.37,111,982,4.078375,355.897749912277
1,1067,100400,4.29,503,45.28,44.14,111,997,4.2086,503
1,1067,100135,4.29,242,64.74,63.95,111,1009,4.21064516129032,242
1,1068,100089,4.06,348,294.27,294.2,112,1088,4.30911111111111,348
1,1068,100543,4.06,356,169.31,169.19,112,912,4.09939759036145,356
1,1068,100092,4.06,500,164.41,164.28,112,915,4.17696428571429,500
1,1068,3042,4.06,524,168.72,168.59,112,852,4.14322580645161,524
1,1068,3046,4.06,619,102.63,102.42,112,854,4.0915873015873,619
1,1068,100214,4.06,210.3,200.89,200.77,112,918,4.36285714285714,210.295237582989
1,1068,100094,4.06,461,239.63,239.54,112,919,4.1444776119403,461
1,1068,100162,4.06,652.2,69.01,68.7,112,920,3.95508771929825,652.2
1,1068,100163,4.06,432,304.98,304.91,112,921,4.25391304347826,432
1,1068,100096,4.06,927,183.43,183.31,112,922,3.967375,927
1,1068,100097,4.06,505,120.78,120.61,112,923,4.12711538461538,505
1,1068,100165,4.06,1464,338.09,338.02,112,924,4.20679245283019,1464
1,1068,100099,4.06,434.3,187.24,187.13,112,929,4.1421875,434.299687496515
1,1068,100100,4.06,396.1,147.03,146.88,112,930,4.08020408163265,396.09918363309
1,1068,100101,4.06,668.7,179.33,179.22,112,932,4.10822580645161,668.700645151954
1,1068,3055,4.06,611,45.53,45.06,112,935,3.94571428571429,611
1,1068,3057,4.06,805,49.14,48.7,112,937,3.97315789473684,805
1,1068,100167,4.06,238,147.61,147.45,112,938,4.15219512195122,238
1,1068,100107,4.06,393.3,135.61,135.46,112,940,4.17576923076923,393.295384407752
1,1068,100287,4.06,943,272.1,272.02,112,1097,4.31238095238095,943
1,1068,100109,4.06,559,43.08,42.6,112,943,4.01704225352113,559
1,1068,100111,4.06,679,284.63,284.56,112,944,4.20151515151515,679
1,1068,1592,4.06,726,246.25,246.16,112,476,4.23071428571429,726
1,1068,100168,4.06,981,255.59,255.5,112,1098,4.17536585365854,981
1,1068,100169,4.06,655.7,78.38,78.1,112,946,3.99166666666667,655.698333297324
1,1068,100112,4.06,388,188.94,188.83,112,947,4.1372131147541,388
1,1068,100177,4.06,448,328.96,328.89,112,951,4.19023255813953,448
1,1068,100114,4.06,378,262.02,261.94,112,1099,4.07710144927536,378
1,1068,100118,4.06,365,176.02,175.9,112,956,4.03194029850746,365
1,1068,100119,4.06,1188,201.42,201.3,112,959,4.14016666666667,1188
1,1068,100182,4.06,760,364.5,364.44,112,1103,4.2768085106383,760
1,1068,3076,4.06,489,44.03,43.55,112,1441,3.83,489
1,1068,100275,4.06,416.5,240.06,239.98,112,1106,4.10923076923077,416.500307685034
1,1068,100282,4.06,714,172.73,172.61,112,1377,4.37666666666667,714
1,1068,100426,4.06,388.7,151.15,151.01,112,971,4.13877192982456,388.699298228193
1,1068,100200,4.06,763,124.13,123.95,112,1024,4.06561403508772,763
1,1068,3079,4.06,465,78.28,78,112,974,3.96086956521739,465
1,1068,100431,4.06,699,115.14,114.96,112,975,4.1208064516129,699
1,1068,100385,4.06,786,132.22,132.05,112,1110,4.14028571428571,786
1,1068,100329,4.06,462.7,151.6,151.46,112,1111,4.18138888888889,462.698888842193
1,1068,100127,4.06,704.1,105.29,105.08,112,977,4.07776119402985,704.1
1,1068,100184,4.06,372,235.01,234.92,112,980,4.14180327868852,372
1,1068,100129,4.06,355.9,134.67,134.51,112,982,4.078375,355.897749912277
1,1068,100341,4.06,253,138.96,138.8,112,1253,4.01588235294118,253
1,1068,100393,4.06,1131,216.4,216.31,112,1112,4.22410256410256,1131
1,1068,100286,4.06,313,251.44,251.36,112,1115,4.533,313
1,1068,3086,4.06,827,39,38.45,112,1442,3.80125,827
1,1068,100558,4.06,331.9,153.85,153.7,112,1339,4.07375,331.9
1,1068,100422,4.06,750.3,186.05,185.94,112,994,4.1619298245614,750.298245557628
1,1068,3092,4.06,698.7,149.02,148.88,112,868,4.07486842105263,698.700526308455
1,1068,100400,4.06,503,146.27,146.11,112,997,4.2086,503
1,1068,100395,4.06,586,180.41,180.29,112,999,4.10125,586
1,1068,100133,4.06,895,295.9,295.83,112,1001,4.21054545454545,895
1,1068,100410,4.06,819,323.06,322.99,112,1117,4.25309523809524,819
1,1068,100135,4.06,242,151.62,151.47,112,1009,4.21064516129032,242
1,1069,100001,3.9,326.1,47.77,47.2,113,1123,3.93117647058824,326.077058575225
1,1069,100362,3.9,344.9,39.53,38.86,113,1396,3.90416666666667,344.913749676098
1,1069,100005,3.9,339.9,55.14,54.66,113,1128,3.8652,339.927199487876
1,1069,1196,3.9,396.4,14.5,12.56,113,509,4.16571428571429,396.417142579141
1,1069,100009,3.9,282.8,21.12,19.84,113,1036,4.027,282.806333292276
1,1069,100011,3.9,253.3,41.31,40.67,113,1132,3.93391304347826,253.286086789347
1,1069,100016,3.9,286.9,41.74,41.1,113,1135,3.81689655172414,286.874136843006
1,1069,100017,3.9,365.8,54.26,53.78,113,1041,3.91846153846154,365.795897346747
1,1069,100380,3.9,256.2,22.05,20.83,113,1136,3.9795,256.16749888993
1,1069,100363,3.9,347.6,20.7,19.39,113,1397,3.88375,347.568749157112
1,1069,100019,3.9,407.1,47.93,47.37,113,1043,4.00290322580645,407.1
1,1069,100020,3.9,688.3,54.67,54.16,113,1044,4.01030303030303,688.292121142746
1,1069,100021,3.9,462.7,42.41,41.75,113,1045,4.08,462.689230429044
1,1069,100538,3.9,490.2,26.3,25.25,113,1196,3.91195652173913,490.214782228481
1,1069,100207,3.9,410.5,30.95,30.06,113,1197,3.9590243902439,410.482438544401
1,1069,100047,3.9,600,72.15,71.78,113,1047,3.92977777777778,600
1,1069,100312,3.9,613.1,43.39,42.75,113,1048,3.91295454545455,613.087499617703
1,1069,100048,3.9,519,37.1,36.38,113,1049,3.94605263157895,519
1,1069,100049,3.9,552.6,21.74,20.49,113,1166,3.97125,552.584999660682
1,1069,100050,3.9,391.8,12.37,10.02,113,1050,3.94977272727273,391.819090399707
1,1069,100131,3.9,480.8,14,11.94,113,1053,4.00675,480.795749974586
1,1069,100378,3.9,652.3,18.74,17.26,113,1054,4.03051282051282,652.295897417352
1,1069,100449,3.9,422,31.35,30.46,113,1055,4.07225806451613,422
1,1069,100057,3.9,385.5,57.44,56.98,113,1057,3.9306,385.492199775398
1,1069,100058,3.9,584,52.02,51.51,113,1058,4.00432432432432,584
1,1069,100059,3.9,560.6,65.32,64.92,113,1059,3.99547619047619,560.612142663751
1,1069,100062,3.9,719.5,52.21,51.7,113,1062,3.93431818181818,719.505454490321
1,1069,100063,3.9,504.3,63.45,63.03,113,1063,3.9425,504.29307676467
1,1069,100068,3.9,691,61.38,60.95,113,1064,3.91074074074074,690.993888783251
1,1069,100064,3.9,477,69.84,69.46,113,1065,3.94529411764706,477
1,1069,100065,3.9,635.2,48.2,47.65,113,1066,3.96682926829268,635.184145915324
1,1069,100066,3.9,429,58.84,58.39,113,1067,3.96444444444444,429.002222202078
1,1069,100067,3.9,402.6,71.22,70.85,113,1068,3.94666666666667,402.6
1,1069,100433,3.9,723.4,45.84,45.27,113,1069,3.97181818181818,723.382954157186
1,1069,100448,3.9,432,44.19,43.59,113,1070,3.91914893617021,432
1,1069,100427,3.9,376,53.46,52.96,113,1071,4.07689655172414,376
1,1069,100331,3.9,535.1,52.25,51.74,113,1072,3.97,535.105777700997
1,1069,100209,3.9,572.5,268.48,268.38,113,1073,4.00375,572.51424980399
1,1069,100415,3.9,317,261.14,261.04,113,1074,4.016,317
1,1069,100078,3.9,560.6,99.48,99.18,113,1180,3.94805555555556,560.609166496344
1,1069,100320,3.9,760,63.21,62.76,113,1182,4.0888,760
